name,slottime_GMT,slottype,slotavg,pointTitle
SneeHall.STM.M22-V/AverageMassFlow,2018-03-24 00:00:00,D,547.105098958,Steam
SneeHall.Elec.PowerScout3/kWsystem,2018-03-25 00:00:00,D,107.473958333,Electric
SneeHall.Elec.Solar.PowerScout3037/kW_System,2018-03-25 00:00:00,D,1.069791666,Photovoltaic Power Production
SneeHall.STM.M22-V/AverageMassFlow,2018-03-25 00:00:00,D,613.537807291,Steam
SneeHall.Elec.PowerScout3/kWsystem,2018-03-26 00:00:00,D,117.773958333,Electric
SneeHall.Elec.Solar.PowerScout3037/kW_System,2018-03-26 00:00:00,D,1.084375000,Photovoltaic Power Production
SneeHall.STM.M22-V/AverageMassFlow,2018-03-26 00:00:00,D,466.129120833,Steam
SneeHall.Elec.PowerScout3/kWsystem,2018-03-27 00:00:00,D,120.058333333,Electric
SneeHall.Elec.Solar.PowerScout3037/kW_System,2018-03-27 00:00:00,D,0.242708333,Photovoltaic Power Production
SneeHall.STM.M22-V/AverageMassFlow,2018-03-27 00:00:00,D,479.767552083,Steam
