name,slottime_GMT,slottype,slotavg,pointTitle
SageHall.Elec.PowerScout3/kWsystem,2018-04-04 00:00:00,D,166.345833333,Electric
SageHall.STM.M22-V/AverageMassFlow,2018-04-04 00:00:00,D,354.981961458,Steam
SageHall.CW.FP/TONS,2018-04-05 00:00:00,D,17.352124477,Chilled Water
SageHall.Elec.PowerScout3/kWsystem,2018-04-05 00:00:00,D,168.692708333,Electric
SageHall.STM.M22-V/AverageMassFlow,2018-04-05 00:00:00,D,523.835709375,Steam
SageHall.CW.FP/TONS,2018-04-06 00:00:00,D,15.592784576,Chilled Water
SageHall.Elec.PowerScout3/kWsystem,2018-04-06 00:00:00,D,165.579166666,Electric
SageHall.STM.M22-V/AverageMassFlow,2018-04-06 00:00:00,D,493.602785416,Steam
SageHall.CW.FP/TONS,2018-04-07 00:00:00,D,14.508380161,Chilled Water
SageHall.Elec.PowerScout3/kWsystem,2018-04-07 00:00:00,D,148.436458333,Electric
SageHall.STM.M22-V/AverageMassFlow,2018-04-07 00:00:00,D,484.611251041,Steam
SageHall.CW.FP/TONS,2018-04-08 00:00:00,D,15.764082280,Chilled Water
SageHall.Elec.PowerScout3/kWsystem,2018-04-08 00:00:00,D,147.351041666,Electric
SageHall.STM.M22-V/AverageMassFlow,2018-04-08 00:00:00,D,504.541003125,Steam
SageHall.CW.FP/TONS,2018-04-09 00:00:00,D,17.026419000,Chilled Water
SageHall.Elec.PowerScout3/kWsystem,2018-04-09 00:00:00,D,185.420833333,Electric
SageHall.STM.M22-V/AverageMassFlow,2018-04-09 00:00:00,D,483.865171875,Steam
SageHall.CW.FP/TONS,2018-04-10 00:00:00,D,17.846301451,Chilled Water
SageHall.Elec.PowerScout3/kWsystem,2018-04-10 00:00:00,D,199.936458333,Electric
SageHall.STM.M22-V/AverageMassFlow,2018-04-10 00:00:00,D,431.957772916,Steam
SageHall.CW.FP/TONS,2018-04-11 00:00:00,D,16.111578026,Chilled Water
SageHall.Elec.PowerScout3/kWsystem,2018-04-11 00:00:00,D,199.147916666,Electric
SageHall.STM.M22-V/AverageMassFlow,2018-04-11 00:00:00,D,428.130889583,Steam
SageHall.CW.FP/TONS,2018-04-12 00:00:00,D,15.979520138,Chilled Water
