name,slottime_GMT,slottype,slotavg,pointTitle
BardHall.CW.FP/TONS,2016-08-17 00:00:00,D,152.712443750,Chilled Water
BardHall.Elec.PowerScout3/kWsystem,2016-08-17 00:00:00,D,108.587500000,Electric
BardHall.STM.M22-V/AverageMassFlow,2016-08-17 00:00:00,D,355.768261458,Steam
BardHall.CW.FP/TONS,2016-08-18 00:00:00,D,154.526062500,Chilled Water
BardHall.Elec.PowerScout3/kWsystem,2016-08-18 00:00:00,D,106.509375000,Electric
BardHall.STM.M22-V/AverageMassFlow,2016-08-18 00:00:00,D,375.809913541,Steam
BardHall.CW.FP/TONS,2016-08-19 00:00:00,D,132.472298958,Chilled Water
BardHall.Elec.PowerScout3/kWsystem,2016-08-19 00:00:00,D,102.480208333,Electric
BardHall.STM.M22-V/AverageMassFlow,2016-08-19 00:00:00,D,437.018387500,Steam
BardHall.CW.FP/TONS,2016-08-20 00:00:00,D,141.282340625,Chilled Water
BardHall.Elec.PowerScout3/kWsystem,2016-08-20 00:00:00,D,93.208333333,Electric
BardHall.STM.M22-V/AverageMassFlow,2016-08-20 00:00:00,D,360.794846875,Steam
BardHall.CW.FP/TONS,2016-08-21 00:00:00,D,180.483770833,Chilled Water
BardHall.Elec.PowerScout3/kWsystem,2016-08-21 00:00:00,D,91.612500000,Electric
BardHall.STM.M22-V/AverageMassFlow,2016-08-21 00:00:00,D,429.177439583,Steam
BardHall.CW.FP/TONS,2016-08-22 00:00:00,D,77.444364583,Chilled Water
BardHall.Elec.PowerScout3/kWsystem,2016-08-22 00:00:00,D,102.090625000,Electric
BardHall.STM.M22-V/AverageMassFlow,2016-08-22 00:00:00,D,488.995833333,Steam
BardHall.CW.FP/TONS,2016-08-23 00:00:00,D,41.330881818,Chilled Water
BardHall.Elec.PowerScout3/kWsystem,2016-08-23 00:00:00,D,103.477083333,Electric
BardHall.STM.M22-V/AverageMassFlow,2016-08-23 00:00:00,D,485.109085416,Steam
BardHall.Elec.PowerScout3/kWsystem,2016-08-24 00:00:00,D,104.085416666,Electric
BardHall.STM.M22-V/AverageMassFlow,2016-08-24 00:00:00,D,430.812007291,Steam
BardHall.CW.FP/TONS,2016-08-25 00:00:00,D,222.502791666,Chilled Water
BardHall.Elec.PowerScout3/kWsystem,2016-08-25 00:00:00,D,109.185416666,Electric
BardHall.STM.M22-V/AverageMassFlow,2016-08-25 00:00:00,D,375.551828125,Steam
BardHall.CW.FP/TONS,2016-08-26 00:00:00,D,197.833677083,Chilled Water
BardHall.Elec.PowerScout3/kWsystem,2016-08-26 00:00:00,D,107.642708333,Electric
BardHall.STM.M22-V/AverageMassFlow,2016-08-26 00:00:00,D,361.779073958,Steam
BardHall.CW.FP/TONS,2016-08-27 00:00:00,D,142.074556989,Chilled Water
BardHall.Elec.PowerScout3/kWsystem,2016-08-27 00:00:00,D,102.893548387,Electric
BardHall.STM.M22-V/AverageMassFlow,2016-08-27 00:00:00,D,389.804347311,Steam
BardHall.CW.FP/TONS,2016-08-28 00:00:00,D,171.352516853,Chilled Water
BardHall.Elec.PowerScout3/kWsystem,2016-08-28 00:00:00,D,101.326881720,Electric
BardHall.STM.M22-V/AverageMassFlow,2016-08-28 00:00:00,D,366.202009677,Steam
BardHall.CW.FP/TONS,2016-08-29 00:00:00,D,170.093810526,Chilled Water
BardHall.Elec.PowerScout3/kWsystem,2016-08-29 00:00:00,D,108.661458333,Electric
BardHall.STM.M22-V/AverageMassFlow,2016-08-29 00:00:00,D,369.985363541,Steam
BardHall.CW.FP/TONS,2016-08-30 00:00:00,D,81.416455208,Chilled Water
BardHall.Elec.PowerScout3/kWsystem,2016-08-30 00:00:00,D,105.848958333,Electric
BardHall.STM.M22-V/AverageMassFlow,2016-08-30 00:00:00,D,417.494742708,Steam
BardHall.CW.FP/TONS,2016-08-31 00:00:00,D,109.958461702,Chilled Water
BardHall.Elec.PowerScout3/kWsystem,2016-08-31 00:00:00,D,110.104166666,Electric
BardHall.STM.M22-V/AverageMassFlow,2016-08-31 00:00:00,D,421.977336842,Steam
BardHall.CW.FP/TONS,2016-09-01 00:00:00,D,104.195566666,Chilled Water
BardHall.Elec.PowerScout3/kWsystem,2016-09-01 00:00:00,D,108.152688172,Electric
BardHall.STM.M22-V/AverageMassFlow,2016-09-01 00:00:00,D,388.690649462,Steam
BardHall.CW.FP/TONS,2016-09-02 00:00:00,D,69.207308333,Chilled Water
BardHall.Elec.PowerScout3/kWsystem,2016-09-02 00:00:00,D,108.156250000,Electric
BardHall.STM.M22-V/AverageMassFlow,2016-09-02 00:00:00,D,415.662141666,Steam
BardHall.CW.FP/TONS,2016-09-03 00:00:00,D,50.595618210,Chilled Water
BardHall.Elec.PowerScout3/kWsystem,2016-09-03 00:00:00,D,93.721875000,Electric
BardHall.STM.M22-V/AverageMassFlow,2016-09-03 00:00:00,D,439.319745833,Steam
BardHall.CW.FP/TONS,2016-09-04 00:00:00,D,64.335345416,Chilled Water
BardHall.Elec.PowerScout3/kWsystem,2016-09-04 00:00:00,D,94.760416666,Electric
BardHall.STM.M22-V/AverageMassFlow,2016-09-04 00:00:00,D,436.676031250,Steam
BardHall.CW.FP/TONS,2016-09-05 00:00:00,D,87.755293750,Chilled Water
BardHall.Elec.PowerScout3/kWsystem,2016-09-05 00:00:00,D,100.061458333,Electric
BardHall.STM.M22-V/AverageMassFlow,2016-09-05 00:00:00,D,420.163398958,Steam
BardHall.CW.FP/TONS,2016-09-06 00:00:00,D,101.693797916,Chilled Water
BardHall.Elec.PowerScout3/kWsystem,2016-09-06 00:00:00,D,108.636458333,Electric
BardHall.STM.M22-V/AverageMassFlow,2016-09-06 00:00:00,D,410.696062500,Steam
BardHall.CW.FP/TONS,2016-09-07 00:00:00,D,118.928015625,Chilled Water
BardHall.Elec.PowerScout3/kWsystem,2016-09-07 00:00:00,D,110.112500000,Electric
BardHall.STM.M22-V/AverageMassFlow,2016-09-07 00:00:00,D,381.034996875,Steam
BardHall.CW.FP/TONS,2016-09-08 00:00:00,D,202.838437500,Chilled Water
BardHall.Elec.PowerScout3/kWsystem,2016-09-08 00:00:00,D,111.798936170,Electric
BardHall.STM.M22-V/AverageMassFlow,2016-09-08 00:00:00,D,345.313705208,Steam
BardHall.CW.FP/TONS,2016-09-09 00:00:00,D,208.488375000,Chilled Water
