name,slottime_GMT,slottype,slotavg,pointTitle
WillardStraightHall.STM.M22-V/AverageMassFlow,2016-07-26 00:00:00,D,125.602518645,Steam
WillardStraightHall.CW.FP/TONS,2016-07-27 00:00:00,D,47.773725000,Chilled Water
WillardStraightHall.Elec.PowerScout3/kWsystem,2016-07-27 00:00:00,D,92.800000000,Electric
WillardStraightHall.STM.M22-V/AverageMassFlow,2016-07-27 00:00:00,D,158.456901562,Steam
WillardStraightHall.CW.FP/TONS,2016-07-28 00:00:00,D,50.931383333,Chilled Water
WillardStraightHall.Elec.PowerScout3/kWsystem,2016-07-28 00:00:00,D,92.621875000,Electric
WillardStraightHall.STM.M22-V/AverageMassFlow,2016-07-28 00:00:00,D,120.548763854,Steam
WillardStraightHall.CW.FP/TONS,2016-07-29 00:00:00,D,52.162543750,Chilled Water
WillardStraightHall.Elec.PowerScout3/kWsystem,2016-07-29 00:00:00,D,98.086458333,Electric
WillardStraightHall.STM.M22-V/AverageMassFlow,2016-07-29 00:00:00,D,126.935086145,Steam
WillardStraightHall.CW.FP/TONS,2016-07-30 00:00:00,D,38.452318750,Chilled Water
WillardStraightHall.Elec.PowerScout3/kWsystem,2016-07-30 00:00:00,D,90.207291666,Electric
WillardStraightHall.STM.M22-V/AverageMassFlow,2016-07-30 00:00:00,D,131.585849166,Steam
WillardStraightHall.CW.FP/TONS,2016-07-31 00:00:00,D,44.862151063,Chilled Water
WillardStraightHall.Elec.PowerScout3/kWsystem,2016-07-31 00:00:00,D,85.296774193,Electric
WillardStraightHall.STM.M22-V/AverageMassFlow,2016-07-31 00:00:00,D,131.412062000,Steam
WillardStraightHall.CW.FP/TONS,2016-08-01 00:00:00,D,52.240106250,Chilled Water
WillardStraightHall.Elec.PowerScout3/kWsystem,2016-08-01 00:00:00,D,95.268750000,Electric
WillardStraightHall.STM.M22-V/AverageMassFlow,2016-08-01 00:00:00,D,114.182497948,Steam
WillardStraightHall.CW.FP/TONS,2016-08-02 00:00:00,D,49.016500000,Chilled Water
WillardStraightHall.Elec.PowerScout3/kWsystem,2016-08-02 00:00:00,D,93.095833333,Electric
WillardStraightHall.CW.FP/TONS,2016-08-03 00:00:00,D,46.612653854,Chilled Water
WillardStraightHall.Elec.PowerScout3/kWsystem,2016-08-03 00:00:00,D,86.368750000,Electric
WillardStraightHall.STM.M22-V/AverageMassFlow,2016-08-03 00:00:00,D,132.598165121,Steam
WillardStraightHall.CW.FP/TONS,2016-08-04 00:00:00,D,45.804122812,Chilled Water
WillardStraightHall.Elec.PowerScout3/kWsystem,2016-08-04 00:00:00,D,95.193750000,Electric
WillardStraightHall.STM.M22-V/AverageMassFlow,2016-08-04 00:00:00,D,153.158862083,Steam
WillardStraightHall.CW.FP/TONS,2016-08-05 00:00:00,D,51.480752631,Chilled Water
WillardStraightHall.Elec.PowerScout3/kWsystem,2016-08-05 00:00:00,D,98.152083333,Electric
WillardStraightHall.STM.M22-V/AverageMassFlow,2016-08-05 00:00:00,D,92.500875104,Steam
WillardStraightHall.CW.FP/TONS,2016-08-06 00:00:00,D,55.478614583,Chilled Water
WillardStraightHall.Elec.PowerScout3/kWsystem,2016-08-06 00:00:00,D,93.903125000,Electric
WillardStraightHall.STM.M22-V/AverageMassFlow,2016-08-06 00:00:00,D,87.275717604,Steam
WillardStraightHall.CW.FP/TONS,2016-08-07 00:00:00,D,40.332709375,Chilled Water
WillardStraightHall.Elec.PowerScout3/kWsystem,2016-08-07 00:00:00,D,83.950000000,Electric
WillardStraightHall.STM.M22-V/AverageMassFlow,2016-08-07 00:00:00,D,93.677761041,Steam
WillardStraightHall.CW.FP/TONS,2016-08-08 00:00:00,D,36.825629680,Chilled Water
WillardStraightHall.Elec.PowerScout3/kWsystem,2016-08-08 00:00:00,D,93.326041666,Electric
WillardStraightHall.STM.M22-V/AverageMassFlow,2016-08-08 00:00:00,D,223.650784166,Steam
WillardStraightHall.CW.FP/TONS,2016-08-09 00:00:00,D,43.866500000,Chilled Water
WillardStraightHall.Elec.PowerScout3/kWsystem,2016-08-09 00:00:00,D,95.412500000,Electric
WillardStraightHall.STM.M22-V/AverageMassFlow,2016-08-09 00:00:00,D,304.387472500,Steam
WillardStraightHall.Elec.PowerScout3/kWsystem,2016-08-10 00:00:00,D,90.807291666,Electric
WillardStraightHall.STM.M22-V/AverageMassFlow,2016-08-10 00:00:00,D,92.107012291,Steam
WillardStraightHall.Elec.PowerScout3/kWsystem,2016-08-11 00:00:00,D,96.525000000,Electric
WillardStraightHall.STM.M22-V/AverageMassFlow,2016-08-11 00:00:00,D,76.699333684,Steam
WillardStraightHall.Elec.PowerScout3/kWsystem,2016-08-12 00:00:00,D,103.805208333,Electric
WillardStraightHall.STM.M22-V/AverageMassFlow,2016-08-12 00:00:00,D,973.435155000,Steam
WillardStraightHall.Elec.PowerScout3/kWsystem,2016-08-13 00:00:00,D,100.811111111,Electric
WillardStraightHall.STM.M22-V/AverageMassFlow,2016-08-13 00:00:00,D,627.420250000,Steam
WillardStraightHall.Elec.PowerScout3/kWsystem,2016-08-14 00:00:00,D,94.118750000,Electric
WillardStraightHall.STM.M22-V/AverageMassFlow,2016-08-14 00:00:00,D,541.883166666,Steam
WillardStraightHall.CW.FP/TONS,2016-08-15 00:00:00,D,61.163655263,Chilled Water
WillardStraightHall.Elec.PowerScout3/kWsystem,2016-08-15 00:00:00,D,99.880208333,Electric
WillardStraightHall.STM.M22-V/AverageMassFlow,2016-08-15 00:00:00,D,526.712593750,Steam
